parent,parenttype,parentfield,item_code,qty,uom,stock_qty,stock_uom,include_item_in_manufacturing
BOM-710C3021F-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3021F-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C3021F-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C3021F-R1,BOM,items,PR01,0.1,Kg,0.1,Kg,1
BOM-710C3021F-R1,BOM,items,PC01,0.01,Kg,0.01,Kg,1
BOM-710C3021F-R1,BOM,items,PT01,1.0,Kg,1.0,Kg,1
BOM-710C3022A-R1,BOM,items,H8202NLB,65.5,Kg,65.5,Kg,1
BOM-710C3022A-R1,BOM,items,G568,31.0,Kg,31.0,Kg,1
BOM-710C3022A-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3022A-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C3022A-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C3022A-R1,BOM,items,AD201,1.0,Kg,1.0,Kg,1
BOM-710C3022A-R1,BOM,items,PR02,1.4,Kg,1.4,Kg,1
BOM-710C3022A-R1,BOM,items,PR01,0.4,Kg,0.4,Kg,1
BOM-710C3022A-R1,BOM,items,PR03,0.2,Kg,0.2,Kg,1
BOM-710C3023-R1,BOM,items,H8202NLB,67.1,Kg,67.1,Kg,1
BOM-710C3023-R1,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-710C3023-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3023-R1,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-710C3023-R1,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-710C3023-R1,BOM,items,AD201,1.0,Kg,1.0,Kg,1
BOM-710C3023-R1,BOM,items,PR02,1.3,Kg,1.3,Kg,1
BOM-710C3024-R1,BOM,items,H8202NLB,79.3,Kg,79.3,Kg,1
BOM-710C3024-R1,BOM,items,G568,20.0,Kg,20.0,Kg,1
BOM-710C3024-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3024-R1,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-710C3024-R1,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-710C3024-R1,BOM,items,PT01,0.1,Kg,0.1,Kg,1
BOM-710C3025-R1,BOM,items,H8202NLB,68.29,Kg,68.29,Kg,1
BOM-710C3025-R1,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-710C3025-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3025-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C3025-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C3025-R1,BOM,items,PR01,0.23,Kg,0.23,Kg,1
BOM-710C3025-R1,BOM,items,PR02,0.96,Kg,0.96,Kg,1
BOM-710C3025-R1,BOM,items,POB1,0.02,Kg,0.02,Kg,1
BOM-710C3031-R3,BOM,items,H8202NLB,52.79,Kg,52.79,Kg,1
BOM-710C3031-R3,BOM,items,JE25 OG,15.0,Kg,15.0,Kg,1
BOM-710C3031-R3,BOM,items,G568,31.5,Kg,31.5,Kg,1
BOM-710C3031-R3,BOM,items,AD301,0.5,Kg,0.5,Kg,1
BOM-710C3031-R3,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C3031-R3,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-710C3031-R3,BOM,items,POB2,0.01,Kg,0.01,Kg,1
BOM-710C3031F-R1,BOM,items,H8202NLB,52.95,Kg,52.95,Kg,1
BOM-710C3031F-R1,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-710C3031F-R1,BOM,items,AD402,3.5,Kg,3.5,Kg,1
BOM-710C3031F-R1,BOM,items,AD403,13.0,Kg,13.0,Kg,1
BOM-710C3031F-R1,BOM,items,AD405,0.3,Kg,0.3,Kg,1
BOM-710C3031F-R1,BOM,items,AD301,0.15,Kg,0.15,Kg,1
BOM-710C3031F-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C3031F1-R2,BOM,items,H8202NLB,44.55,Kg,44.55,Kg,1
BOM-710C3031F1-R2,BOM,items,JEMB,10.0,Kg,10.0,Kg,1
BOM-710C3031F1-R2,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-710C3031F1-R2,BOM,items,AD417,15.0,Kg,15.0,Kg,1
BOM-710C3031F1-R2,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3031F1-R2,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-710C3031F2-R1,BOM,items,H8202NLB,59.49,Kg,59.49,Kg,1
BOM-710C3031F2-R1,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-710C3031F2-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3031F2-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C3031F2-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C3031F2-R1,BOM,items,AD403,7.0,Kg,7.0,Kg,1
BOM-710C3031F2-R1,BOM,items,AD402,2.0,Kg,2.0,Kg,1
BOM-710C3031F2-R1,BOM,items,PB02,0.0003,Kg,0.0003,Kg,1
BOM-710C3031F2-R1,BOM,items,PT01,1.0,Kg,1.0,Kg,1
BOM-710C3031F2-R1,BOM,items,POB1,0.002,Kg,0.002,Kg,1
BOM-710C3031HFHS-R3,BOM,items,H8202NLB,38.8,Kg,38.8,Kg,1
BOM-710C3031HFHS-R3,BOM,items,JEMB,30.0,Kg,30.0,Kg,1
BOM-710C3031HFHS-R3,BOM,items,G568,30.5,Kg,30.5,Kg,1
BOM-710C3031HFHS-R3,BOM,items,AD301,0.5,Kg,0.5,Kg,1
BOM-710C3031HFHS-R3,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C3031HFHS-R3,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-710C3031HS-R1,BOM,items,H8202NLB,69.4,Kg,69.4,Kg,1
BOM-710C3031HS-R1,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-710C3031HS-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3031HS-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C3031HS-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C3031HS-R1,BOM,items,H-10,0.1,Kg,0.1,Kg,1
BOM-710C3031ST-R0,BOM,items,JE25,66.49,Kg,66.49,Kg,1
BOM-710C3031ST-R0,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-710C3031ST-R0,BOM,items,AD201,3.0,Kg,3.0,Kg,1
BOM-710C3031ST-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3031ST-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C3031ST-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C3031ST-R0,BOM,items,POB1,0.01,Kg,0.01,Kg,1
BOM-710C3031W-R1,BOM,items,H8202NLB,67.79875,Kg,67.79875,Kg,1
BOM-710C3031W-R1,BOM,items,G249,31.5,Kg,31.5,Kg,1
BOM-710C3031W-R1,BOM,items,AD301,0.5,Kg,0.5,Kg,1
BOM-710C3031W-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C3031W-R1,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-710C3031W-R1,BOM,items,POB2,0.00125,Kg,0.00125,Kg,1
BOM-710C3032-R1,BOM,items,JE25 OG,64.45,Kg,64.45,Kg,1
BOM-710C3032-R1,BOM,items,G568,35.0,Kg,35.0,Kg,1
BOM-710C3032-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3032-R1,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-710C3032-R1,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-710C3032HFHS-R2,BOM,items,H8202NLB,36.0,Kg,36.0,Kg,1
BOM-710C3032HFHS-R2,BOM,items,JEMB,30.0,Kg,30.0,Kg,1
BOM-710C3032HFHS-R2,BOM,items,G568,31.5,Kg,31.5,Kg,1
BOM-710C3032HFHS-R2,BOM,items,AD314,0.2,Kg,0.2,Kg,1
BOM-710C3032HFHS-R2,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-710C3032HFHS-R2,BOM,items,AD103,0.15,Kg,0.15,Kg,1
BOM-710C3032HFHS-R2,BOM,items,24FS040,2.0,Kg,2.0,Kg,1
BOM-710C3033-R1,BOM,items,JE25 OG,69.5,Kg,69.5,Kg,1
BOM-710C3033-R1,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-710C3033-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3033-R1,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-710C3033-R1,BOM,items,AD103,0.05,Kg,0.05,Kg,1
BOM-710C3033F-R1,BOM,items,H8202NLB,52.5,Kg,52.5,Kg,1
BOM-710C3033F-R1,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-710C3033F-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3033F-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C3033F-R1,BOM,items,H-10,0.1,Kg,0.1,Kg,1
BOM-710C3033F-R1,BOM,items,AD404,17.0,Kg,17.0,Kg,1
BOM-710C3035-R1,BOM,items,H8202NLB,69.5,Kg,69.5,Kg,1
BOM-710C3035-R1,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-710C3035-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3035-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C3035-R1,BOM,items,H-10,0.1,Kg,0.1,Kg,1
BOM-710C3035-R1,BOM,items,PY02,0.001,Kg,0.001,Kg,1
BOM-710C3036-R1,BOM,items,JE28,57.79,Kg,57.79,Kg,1
BOM-710C3036-R1,BOM,items,JEMB,10.0,Kg,10.0,Kg,1
BOM-710C3036-R1,BOM,items,AD301,0.5,Kg,0.5,Kg,1
BOM-710C3036-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C3036-R1,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-710C3036-R1,BOM,items,G568,31.5,Kg,31.5,Kg,1
BOM-710C3036-R1,BOM,items,POB2,0.002,Kg,0.002,Kg,1
BOM-710C3041-R1,BOM,items,H8202NLB,69.37,Kg,69.37,Kg,1
BOM-710C3041-R1,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-710C3041-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3041-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C3041-R1,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-710C3041-R1,BOM,items,H-10,0.1,Kg,0.1,Kg,1
BOM-710C3041-R1,BOM,items,PY01,0.01,Kg,0.01,Kg,1
BOM-710C3041-R1,BOM,items,PY02,0.01,Kg,0.01,Kg,1
BOM-710C3041-R1,BOM,items,PT01,0.01,Kg,0.01,Kg,1
BOM-710C3061F-R1,BOM,items,H8202NLB,69.098,Kg,69.098,Kg,1
BOM-710C3061F-R1,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-710C3061F-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3061F-R1,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-710C3061F-R1,BOM,items,AD103,0.2,Kg,0.2,Kg,1
BOM-710C3061F-R1,BOM,items,H-10,0.1,Kg,0.1,Kg,1
BOM-710C3061F-R1,BOM,items,PB01,0.1,Kg,0.1,Kg,1
BOM-710C3061F-R1,BOM,items,PC01,0.001,Kg,0.001,Kg,1
BOM-710C3061F-R1,BOM,items,PT01,0.001,Kg,0.001,Kg,1
BOM-710C3081-R2,BOM,items,711M006N,69.195,Kg,69.195,Kg,1
BOM-710C3081-R2,BOM,items,G568,25.0,Kg,25.0,Kg,1
BOM-710C3081-R2,BOM,items,B-72,5.0,Kg,5.0,Kg,1
BOM-710C3081-R2,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C3081-R2,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3081-R2,BOM,items,PC01,0.09,Kg,0.09,Kg,1
BOM-710C3081-R2,BOM,items,PR01,0.025,Kg,0.025,Kg,1
BOM-710C3081-R2,BOM,items,PY03,0.02,Kg,0.02,Kg,1
BOM-710C3081-R2,BOM,items,POB1,0.05,Kg,0.05,Kg,1
BOM-710C3081-R2,BOM,items,PT01,0.22,Kg,0.22,Kg,1
BOM-710C3081F1-R2,BOM,items,JE25SD,50.9786,Kg,50.9786,Kg,1
BOM-710C3081F1-R2,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-710C3081F1-R2,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3081F1-R2,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C3081F1-R2,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C3081F1-R2,BOM,items,PC01,0.02,Kg,0.02,Kg,1
BOM-710C3081F1-R2,BOM,items,PT01,0.5,Kg,0.5,Kg,1
BOM-710C3081F1-R2,BOM,items,PY02,0.0014,Kg,0.0014,Kg,1
BOM-710C3081F1-R2,BOM,items,AD417,18.0,Kg,18.0,Kg,1
BOM-710C3081FB-R0,BOM,items,H8202NLB,55.3,Kg,55.3,Kg,1
BOM-710C3081FB-R0,BOM,items,G568,33.0,Kg,33.0,Kg,1
BOM-710C3081FB-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3081FB-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C3081FB-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C3081FB-R0,BOM,items,AD403,8.0,Kg,8.0,Kg,1
BOM-710C3081FB-R0,BOM,items,AD402,2.75,Kg,2.75,Kg,1
BOM-710C3081FB-R0,BOM,items,AD405,0.3,Kg,0.3,Kg,1
BOM-710C3081FB-R0,BOM,items,PC01,0.1,Kg,0.1,Kg,1
BOM-710C3081FB-R0,BOM,items,PY02,0.05,Kg,0.05,Kg,1
BOM-710C3082-R2,BOM,items,711M006N,65.56275,Kg,65.56275,Kg,1
BOM-710C3082-R2,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-710C3082-R2,BOM,items,AD201,3.0,Kg,3.0,Kg,1
BOM-710C3082-R2,BOM,items,AD301,0.5,Kg,0.5,Kg,1
BOM-710C3082-R2,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-710C3082-R2,BOM,items,PT01,0.55,Kg,0.55,Kg,1
BOM-710C3082-R2,BOM,items,PC01,0.087,Kg,0.087,Kg,1
BOM-710C3082-R2,BOM,items,PY02,0.1,Kg,0.1,Kg,1
BOM-710C3082-R2,BOM,items,PR01,0.00025,Kg,0.00025,Kg,1
BOM-710C3083F-R1,BOM,items,JE25SD,53.55,Kg,53.55,Kg,1
BOM-710C3083F-R1,BOM,items,G568,25.0,Kg,25.0,Kg,1
BOM-710C3083F-R1,BOM,items,KEMOLIT KF4,5.0,Kg,5.0,Kg,1
BOM-710C3083F-R1,BOM,items,AD403,8.2,Kg,8.2,Kg,1
BOM-710C3083F-R1,BOM,items,AD402,2.2,Kg,2.2,Kg,1
BOM-710C3083F-R1,BOM,items,AD404,2.0,Kg,2.0,Kg,1
BOM-710C3083F-R1,BOM,items,AD406,1.3,Kg,1.3,Kg,1
BOM-710C3083F-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3083F-R1,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-710C3083F-R1,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-710C3083F-R1,BOM,items,PT01,2.15,Kg,2.15,Kg,1
BOM-710C3085-R2,BOM,items,H8202NLB,68.2363,Kg,68.2363,Kg,1
BOM-710C3085-R2,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-710C3085-R2,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-710C3085-R2,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3085-R2,BOM,items,AD201,1.0,Kg,1.0,Kg,1
BOM-710C3085-R2,BOM,items,PT01,0.19,Kg,0.19,Kg,1
BOM-710C3085-R2,BOM,items,PC01,0.0174,Kg,0.0174,Kg,1
BOM-710C3085-R2,BOM,items,PO03,0.0183,Kg,0.0183,Kg,1
BOM-710C3085-R2,BOM,items,PY02,0.038,Kg,0.038,Kg,1
BOM-710C3086-R1,BOM,items,H8202NLB,66.56,Kg,66.56,Kg,1
BOM-710C3086-R1,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-710C3086-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3086-R1,BOM,items,AD201,2.0,Kg,2.0,Kg,1
BOM-710C3086-R1,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-710C3086-R1,BOM,items,PT01,0.47,Kg,0.47,Kg,1
BOM-710C3086-R1,BOM,items,PY02,0.18,Kg,0.18,Kg,1
BOM-710C3086-R1,BOM,items,PR02,0.11,Kg,0.11,Kg,1
BOM-710C3086-R1,BOM,items,PC01,0.18,Kg,0.18,Kg,1
BOM-710C3087F-R0,BOM,items,H8202NLB,44.34,Kg,44.34,Kg,1
BOM-710C3087F-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3087F-R0,BOM,items,G568,37.0,Kg,37.0,Kg,1
BOM-710C3087F-R0,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-710C3087F-R0,BOM,items,H-10,0.1,Kg,0.1,Kg,1
BOM-710C3087F-R0,BOM,items,PT01,0.1,Kg,0.1,Kg,1
BOM-710C3087F-R0,BOM,items,PC01,0.01,Kg,0.01,Kg,1
BOM-710C3087F-R0,BOM,items,AD417,18.0,Kg,18.0,Kg,1
BOM-710C3091-R1,BOM,items,H8202NLB,56.3961,Kg,56.3961,Kg,1
BOM-710C3091-R1,BOM,items,G568,18.0,Kg,18.0,Kg,1
BOM-710C3091-R1,BOM,items,KEMOLIT KF4,12.0,Kg,12.0,Kg,1
BOM-710C3091-R1,BOM,items,AD402,3.0,Kg,3.0,Kg,1
BOM-710C3091-R1,BOM,items,AD403,9.0,Kg,9.0,Kg,1
BOM-710C3091-R1,BOM,items,AD406,0.5,Kg,0.5,Kg,1
BOM-710C3091-R1,BOM,items,AD301,0.5,Kg,0.5,Kg,1
BOM-710C3091-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C3091-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C3091-R1,BOM,items,PC01,0.0012,Kg,0.0012,Kg,1
BOM-710C3091-R1,BOM,items,PR02,0.0002,Kg,0.0002,Kg,1
BOM-710C3091-R1,BOM,items,PY02,0.0025,Kg,0.0025,Kg,1
BOM-710C3091-R1,BOM,items,PT01,0.4,Kg,0.4,Kg,1
BOM-710C3092P-R1,BOM,items,H8202NLB,57.3,Kg,57.3,Kg,1
BOM-710C3092P-R1,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-710C3092P-R1,BOM,items,AD405A,12.0,Kg,12.0,Kg,1
BOM-710C3092P-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3092P-R1,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-710C3092P-R1,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-710C3092P-R1,BOM,items,PT01,0.1,Kg,0.1,Kg,1
BOM-710C3101-R0,BOM,items,H8202NLB,65.5,Kg,65.5,Kg,1
BOM-710C3101-R0,BOM,items,KEMOLIT KF4,30.0,Kg,30.0,Kg,1
BOM-710C3101-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3101-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C3101-R0,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-710C3101-R0,BOM,items,PE0800,4.0,Kg,4.0,Kg,1
BOM-710C3301A-R1,BOM,items,H8202NLB,48.7,Kg,48.7,Kg,1
BOM-710C3301A-R1,BOM,items,JEMB,20.0,Kg,20.0,Kg,1
BOM-710C3301A-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C3301A-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C3301A-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C3301A-R1,BOM,items,G568,15.0,Kg,15.0,Kg,1
BOM-710C3301A-R1,BOM,items,K102A,15.0,Kg,15.0,Kg,1
BOM-710C3301A-R1,BOM,items,BP0800,0.8,Kg,0.8,Kg,1
BOM-710C4001-R0,BOM,items,H8202NLB,55.4,Kg,55.4,Kg,1
BOM-710C4001-R0,BOM,items,G568,40.0,Kg,40.0,Kg,1
BOM-710C4001-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C4001-R0,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-710C4001-R0,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-710C4001-R0,BOM,items,PE0800,4.0,Kg,4.0,Kg,1
BOM-710C4002-R0,BOM,items,H8202NLB,52.8,Kg,52.8,Kg,1
BOM-710C4002-R0,BOM,items,G568,45.0,Kg,45.0,Kg,1
BOM-710C4002-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C4002-R0,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-710C4002-R0,BOM,items,AD103,0.15,Kg,0.15,Kg,1
BOM-710C4002-R0,BOM,items,BP0800,1.6,Kg,1.6,Kg,1
BOM-710C4031-R1,BOM,items,H8202NLB,59.34,Kg,59.34,Kg,1
BOM-710C4031-R1,BOM,items,G568,40.0,Kg,40.0,Kg,1
BOM-710C4031-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C4031-R1,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-710C4031-R1,BOM,items,AD103,0.15,Kg,0.15,Kg,1
BOM-710C4031-R1,BOM,items,POB2,0.06,Kg,0.06,Kg,1
BOM-710C4031HFHS-R0,BOM,items,H8202NLB,28.3,Kg,28.3,Kg,1
BOM-710C4031HFHS-R0,BOM,items,G568,41.0,Kg,41.0,Kg,1
BOM-710C4031HFHS-R0,BOM,items,JEMB,30.0,Kg,30.0,Kg,1
BOM-710C4031HFHS-R0,BOM,items,AD301,0.5,Kg,0.5,Kg,1
BOM-710C4031HFHS-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C4031HFHS-R0,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-710C4081-R1,BOM,items,H8202NLB,58.39,Kg,58.39,Kg,1
BOM-710C4081-R1,BOM,items,G568,40.0,Kg,40.0,Kg,1
BOM-710C4081-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C4081-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C4081-R1,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-710C4081-R1,BOM,items,H-10,0.1,Kg,0.1,Kg,1
BOM-710C4081-R1,BOM,items,PT01,1.0,Kg,1.0,Kg,1
BOM-710C4081-R1,BOM,items,PC01,0.01,Kg,0.01,Kg,1
BOM-710C4101-R1,BOM,items,H8202NLB,55.3,Kg,55.3,Kg,1
BOM-710C4101-R1,BOM,items,KEMOLIT KF4,40.0,Kg,40.0,Kg,1
BOM-710C4101-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C4101-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C4101-R1,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-710C4101-R1,BOM,items,AD501,0.1,Kg,0.1,Kg,1
BOM-710C4101-R1,BOM,items,AD502,0.1,Kg,0.1,Kg,1
BOM-710C4101-R1,BOM,items,PE0800,4.0,Kg,4.0,Kg,1
BOM-710C4111-R1,BOM,items,H8202NLB,58.1,Kg,58.1,Kg,1
BOM-710C4111-R1,BOM,items,KEMOLIT KF4,40.0,Kg,40.0,Kg,1
BOM-710C4111-R1,BOM,items,AD501,0.1,Kg,0.1,Kg,1
BOM-710C4111-R1,BOM,items,AD502,0.1,Kg,0.1,Kg,1
BOM-710C4111-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C4111-R1,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-710C4111-R1,BOM,items,PT01,0.4,Kg,0.4,Kg,1
BOM-710C4111-R1,BOM,items,PY02,0.04,Kg,0.04,Kg,1
BOM-710C4111-R1,BOM,items,PO03,0.26,Kg,0.26,Kg,1
BOM-710C4111-R1,BOM,items,24FS040,0.5,Kg,0.5,Kg,1
BOM-710C4111-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C5001-R4,BOM,items,JEMB,49.05,Kg,49.05,Kg,1
BOM-710C5001-R4,BOM,items,G249,50.0,Kg,50.0,Kg,1
BOM-710C5001-R4,BOM,items,AD301,0.15,Kg,0.15,Kg,1
BOM-710C5001-R4,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C5001-R4,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C5001-R4,BOM,items,AD807,0.1,Kg,0.1,Kg,1
BOM-710C5001-R4,BOM,items,AD801,0.15,Kg,0.15,Kg,1
BOM-710C5001-R4,BOM,items,AD804,0.05,Kg,0.05,Kg,1
BOM-710C5001-R4,BOM,items,BP0800,0.3,Kg,0.3,Kg,1
BOM-710C5001F-R2,BOM,items,H8202NLB,29.9,Kg,29.9,Kg,1
BOM-710C5001F-R2,BOM,items,G568,50.0,Kg,50.0,Kg,1
BOM-710C5001F-R2,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C5001F-R2,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C5001F-R2,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-710C5001F-R2,BOM,items,AD411,18.0,Kg,18.0,Kg,1
BOM-710C5001F-R2,BOM,items,BP0800,1.6,Kg,1.6,Kg,1
BOM-710C5001HF-R0,BOM,items,JE25SD,47.9,Kg,47.9,Kg,1
BOM-710C5001HF-R0,BOM,items,G568,50.0,Kg,50.0,Kg,1
BOM-710C5001HF-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C5001HF-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C5001HF-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-710C5001HF-R0,BOM,items,BP0800,1.6,Kg,1.6,Kg,1
BOM-710C5001HS-R1,BOM,items,H8202NLB,47.55,Kg,47.55,Kg,1
BOM-710C5001HS-R1,BOM,items,G568,50.0,Kg,50.0,Kg,1
BOM-710C5001HS-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-710C5001HS-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-710C5001HS-R1,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-710C5001HS-R1,BOM,items,H-10,0.15,Kg,0.15,Kg,1
BOM-710C5001HS-R1,BOM,items,PC01,1.8,Kg,1.8,Kg,1
BOM-710C5001P-R2,BOM,items,H8202NLB,21.9,Kg,21.9,Kg,1
BOM-710C5001P-R2,BOM,items,711M006SN,25.0,Kg,25.0,Kg,1
BOM-710C5001P-R2,BOM,items,G568,51.0,Kg,51.0,Kg,1
